"address","GreenLeader_Observed","GreenLeader_Predictions","lng","lat"
"Place de la Poste, 84220 Roussillon, Gordes France",0,0,5.293872,43.9021075
"Place de la Station 14, Namur 5000 Belgium",0,0,4.8628137,50.4681156
"Place des Escartons, 05100 Montgenevre France",0,0,6.7241686,44.9314885
"Place du 6 Juin, 14470 Courseulles-sur-Mer France",0,0,-0.4228224,49.3351722
"Place du Commandant de la Motte Rouge, 17000, La Rochelle France",1,1,-1.1485396,46.1558278
"Place du Foirail, 46300, Gourdon France",0,0,1.386391,44.735339
"Place du Monturu, 19120 Beaulieu-sur-Dordogne France",0,0,1.8358678,44.9816921
"Place du Monument 3 & 4, Spa 4900 Belgium",0,0,5.8621898,50.4919846
"Placheho 278/33 intersection of Fortification and Plachý, Ceske Budejovice 37001 Czech Republic",NA,0,14.4750554,48.9772068
"Plaenkestrasse 35, Biel 2502 Switzerland",0,0,7.2451928,47.1375597
"Plagne Bellecote, 73210 Belle Plagne France",0,0,6.6967577,45.5134347
"Plagne Soleil, 73210 Macot-la-Plagne, Aime France",0,0,6.6866442,45.5080954
"Plaka Beach, Plaka 843 00 Greece",0,0,25.3783908,37.0398639
"Plaka, Elounda, Crete 720 53 Greece",0,1,25.7274144,35.2996528
"Plaka, Elounda, Crete 720 53 Greece",0,0,25.7274144,35.2996528
"Plakias Village Ammoudi Beach, Agios Vasileios Municipality, Crete 74060 Greece",0,0,24.4201283,35.1708089
"Plantage Middenlaan 17, 1018 DA Amsterdam The Netherlands",0,0,4.9102988,52.367121
"Plantage Middenlaan 26, 1018 DE Amsterdam The Netherlands",0,0,4.9112749,52.3663987
"Plantin en Moretuslei 111, Antwerp 2018 Belgium",0,0,4.4270821,51.2103884
"Plastira 1, Volos 382 21 Greece",0,1,22.9570873,39.3531679
"Platanias Kydonias, Platanias, Crete 730 14 Greece",0,0,24.0165091,35.5124125
"Platanias, Crete 73014 Greece",0,0,23.9089195,35.5167019
"Platanias, Rethymnon, Crete 741 00 Greece",0,0,24.5296673,35.3678861
"Platanias, Rethymnon, Crete 74100 Greece",0,0,24.5296673,35.3678861
"Platanos, 854 00 Greece",0,0,26.8565699,37.153497
"Platanova alej 1, Komarno 945 01 Slovakia",NA,0,18.1203869,47.7539055
"Platensgatan 2, Motala 591 35 Sweden",0,0,15.0375632,58.5332
"Platis Gialos 84003 Greece",0,0,24.7296366,36.9317112
"Platis Gialos Beach, Platys Gialos 84600 Greece",0,1,25.3433128,37.4143825
"Platis Yialos Beach, Platys Gialos 846 00 Greece",0,0,25.3433128,37.4143825
"Platja Sa Tuna, 17255 Begur Spain",0,0,3.2296026,41.9604644
"Platja de Fornells Aiguablava, 17255 Begur Spain",0,1,3.2168299,41.9379827
"Platja de Sant Pol, 125, 17220 Sant Feliu de Guixols Spain",0,0,3.0485036,41.790718
"Platoni & Piniatidou Port of Galaxidi, Galaxidi, Delphi 330 52 Greece",0,0,-84.1586098,39.6270373
"Platys Gialos 846 00 Greece",0,1,25.3470226,37.413752
"Platys Gialos 846 00 Greece",0,0,25.3470226,37.413752
"Platys Gialos 84600 Greece",0,1,25.3470226,37.413752
"Platys Gialos,Sifnos, Platis Gialos 84003 Greece",0,0,24.7296366,36.9317112
"Platz der Deutschen Einheit 2, 98527 Suhl, Thuringia Germany",0,0,10.68963,50.60904
"Platz der Wiener Symphoniker 2, Bregenz 6900 Austria",0,1,9.7385944,47.5036064
"Platzergasse 9, Fiss 6533 Austria",0,0,10.6213913,47.0566384
"Playa Mar Menuda s/n, Apto Correos 418, 17320 Tossa de Mar Spain",0,0,2.9382711,41.7221559
"Playa Santo Tomas, H-2, 07749 Santo Tomas, Menorca Spain",0,0,4.037808,39.915595
"Playa Son Bou s/n Alaior, 07730 Son Bou, Alaior, Menorca Spain",0,1,4.077075,39.8978244
"Playa d'en Bossa 10, 07817 Playa d'en Bossa, Ibiza Spain",0,0,1.4049144,38.8842394
"Playa de Canelas, 36960 Portonovo, Sanxenxo Spain",0,0,-8.8319685,42.3895889
"Playa de Santo Tomas, 07749 Santo Tomas, Menorca Spain",0,0,4.0362621,39.9143342
"Playa de los Cancajos 22, 38712 Brena Baja, La Palma Spain",0,0,-17.7580869,28.6494442
"Playa del Terron 12, 36620 Vilanova de Arousa Spain",0,0,-8.833652,42.5516266
"Plaza Alameda 7, 45600 Talavera de la Reina Spain",0,0,-4.8271857,39.9603241
"Plaza Ansano 1, 10600 Plasencia Spain",0,0,-6.0916275,40.0288697
"Plaza Aragon 8, Estacion Canfranc Canfranc-Estacion, 22880 Canfranc Spain",0,0,-0.5141903,42.7543248
"Plaza Arroyo 45, 11403 Jerez De La Frontera Spain",0,0,-6.1412157,36.6831377
"Plaza Ayuntamiento 4, 46002, Valencia Spain",0,1,-0.3770102,39.4710023
"Plaza Bib 22, 18001 Granada Spain",0,0,-3.5992929,37.1750141
"Plaza Cairasco 4, 35002 Las Palmas de Gran Canaria, Gran Canaria Spain",0,0,-15.4162674,28.1029096
"Plaza Camachos 14, 30002 Murcia Spain",0,0,-1.1313196,37.9817148
"Plaza Castillo 1, 31001 Pamplona Spain",0,1,-1.6426078,42.8176949
"Plaza Castillo 1, 37500 Ciudad Rodrigo Spain",0,0,-6.5354348,40.5965726
"Plaza Catedral 8, 04001, Almeria Spain",0,0,-2.4668542,36.83836
"Plaza Catedral No. 10, 05001 Avila Spain",0,1,-4.6982906,40.6561886
"Plaza Ceballos 10, 30003 Murcia Spain",0,0,-1.126645,37.9831386
"Plaza Cervantes 16, 41640 Osuna Spain",0,0,-5.106596,37.2416281
"Plaza Chapina s/n, 41010 Seville Spain",1,1,-6.0078447,37.389424
"Plaza Constitucion 2, 03410 Biar Spain",0,0,-0.7656212,38.6301222
"Plaza Cristobal Colon, s/n, 07638 Colonia de Sant Jordi, Majorca Spain",0,0,2.9869292,39.3175956
"Plaza Duque de La Victoria 13, 41002 Seville Spain",0,1,-5.9954262,37.3932254
"Plaza Encarnacion 3, 41640 Osuna Spain",0,0,-5.1004238,37.2379639
"Plaza Espana s/n, 29400 Ronda Spain",0,1,-5.1661531,36.7413753
"Plaza Europa S/n, 22880 Canfranc Spain",0,0,-0.5159197,42.7463623
"Plaza Flores 5, 04001, Almeria Spain",0,1,-2.4648576,36.8407351
"Plaza Ingeniero Gabriel Roca 2, 07470 Port de Pollenca, Majorca Spain",0,0,3.0825304,39.9065131
"Plaza Lluis Companys s/n, 43540 Sant Carles de la Rapita Spain",0,0,0.589608,40.6158295
"Plaza Lobos 3, 18002 Granada Spain",0,0,-3.6030625,37.1768296
"Plaza Magdalena No 4, 45001 Toledo Spain",0,1,-4.0220609,39.8587949
"Plaza Mayor 13, 49300 Puebla de Sanabria Spain",0,0,-6.6336245,42.0545046
"Plaza Mayor 27, 22330 Ainsa Spain",0,0,0.1383049,42.4175818
"Plaza Mayor s/n, 10003 Caceres Spain",0,0,-6.3716263,39.4752301
"Plaza Mercado 20, 49002, Zamora Spain",0,0,-5.7426122,41.5039473
"Plaza Mercado 4, 22300, Barbastro Spain",0,0,0.1252607,42.0363951
"Plaza Merced 2, 50500 Tarazona Spain",0,0,-1.7268549,41.9056645
"Plaza Merced 3, 46001, Valencia Spain",0,0,-0.3777029,39.4726249
"Plaza Mesones no 4, 50300, Calatayud Spain",0,0,-1.6425298,41.3539225
"Plaza Mossen Sorell 2, 46003, Valencia Spain",0,0,-0.3806449,39.4776857
"Plaza Oriente 2 3 Izq., 28013 Madrid Spain",0,0,-3.7115031,40.4177074
"Plaza Pedro Zerolo 12, 28004 Madrid Spain",0,1,-3.698967,40.4206154
"Plaza Penedes, 2, 08720 Vilafranca del Penedes Spain",0,0,1.69874,41.34423
"Plaza Pequena 8, 11610 Grazalema, Sierra de Grazalema Natural Park Spain",0,0,-5.36591,36.75899
"Plaza Puerta San Mateo 3, 12300 Morella Spain",0,0,-0.1000152,40.6196476
"Plaza San Facundo 4, 40001 Segovia Spain",0,1,-4.1203161,40.9502177
"Plaza San Francisco 1, 26250 Santo Domingo de la Calzada Spain",0,0,-2.9576388,42.4394089
"Plaza San Lorenzo 2, 46003, Valencia Spain",0,0,-0.3749048,39.4780418
"Plaza San Marcos 7, 37002 Salamanca Spain",0,0,-5.6644167,40.969314
"Plaza San Miguel 5, 28005 Madrid Spain",0,0,-3.7088028,40.4151641
"Plaza Santa Ana, s/n, 33549 Naves, Llanes Spain",0,0,-4.8908688,43.4421726
"Plaza Santa Catalina 11, 46001, Valencia Spain",0,0,-0.376067,39.4739563
"Plaza Santa Cruz 6 Pl, 28012 Madrid Spain",0,0,-3.7056081,40.4153968
"Plaza Santa Maria 8, 09003 Burgos Spain",0,0,-3.7054096,42.3402925
"Plaza Santiago 1, 28320 Pinto Spain",0,0,-3.700624,40.2452564
"Plaza Teobaldos 2, 31390 Olite Spain",0,0,-1.6502257,42.482135
"Plaza Tirso de Molina 15, 28012 Madrid Spain",0,0,-3.7048426,40.4127059
"Plaza Tirso de Molina, 13, 2, D, 28012 Madrid Spain",0,0,-3.7054733,40.412253
"Plaza Torrejo 5, 03501 Benidorm Spain",0,0,-0.129255,38.535227
"Plaza Tremedal 3, 44001 Teruel Spain",0,0,-1.1062876,40.3405158
"Plaza Zarzuela s/n, 41500 Alcala de Guadaira Spain",0,0,-5.849298,37.3422686
"Plaza de Espana 8, 07190 Esporles, Majorca Spain",0,0,2.5770941,39.6685918
"Plaza de Espana 9, 33402, Aviles Spain",0,1,-5.9225211,43.5550744
"Plaza de Europa S/N Urbanizacion Costa Ballena, 11550 Chipiona Spain",0,1,-6.4200366,36.6967928
"Plaza de Llorenc Villalonga, 4, 07001 Palma de Mallorca, Majorca Spain",0,0,2.6529177,39.5657951
"Plaza de Pio XII 6, 29007 Malaga Spain",0,0,-4.4430378,36.7179915
"Plaza de Ramon Pelayo 11, 39330, Santillana del Mar Spain",0,0,-4.1082356,43.3903497
"Plaza de San Miguel 3, 10200 Trujillo Spain",0,0,-5.8789189,39.4593324
"Plaza de Vazquez Molina, 23400 Ubeda Spain",0,0,-3.3680216,38.0076402
"Plaza de las Pasiegas, 18001 Granada Spain",0,0,-3.5998342,37.1761339
"Plaza del Campillo 1, 10200 Trujillo Spain",0,0,-5.8776995,39.4589204
"Plaza del Castillo s/n, 19250 Siguenza Spain",0,1,-2.6412786,41.0648242
"Plaza del Duque de Veragua 11, 41002 Seville Spain",0,0,-6.0002804,37.3949692
"Plaza del Olivo 1, 42002 Soria Spain",0,0,-2.4675661,41.7638804
"Plaza del Olvido, 29780 Nerja Spain",0,0,-3.8726388,36.7485638
"Plaza s'Algaret,De ;Ag Fornells 3, 07748 Fornells, Menorca Spain",0,0,4.1300106,40.0554833
"Plazuela Jovellanos 1, 33201, Gijon Spain",0,0,-5.6628448,43.5457688
"Plieninger Str. 100, 70567 Stuttgart, Baden-Wurttemberg Germany",0,1,9.1603926,48.7224086
"Plieninger Str. 101 - 107 SI- Centrum, 70567 Stuttgart, Baden-Wurttemberg Germany",0,0,9.1619005,48.7239646
"Plinarska 11, Split 21000 Croatia",NA,0,16.4359656,43.5109283
"Plinarska 75, Split 21000 Croatia",NA,0,16.4339089,43.5112303
"Plinchev Put 6, Bibinje, Zadar 23205 Croatia",NA,0,15.2907102,44.0680307
"Plitvica 35, Plitvica, Plitvice Lakes National Park 50 236 Croatia",NA,0,15.618949,44.880505
"Plitvica Selo 66/1, Plitvice Lakes National Park 53230 Croatia",NA,0,15.6051993,44.8981246
"Plitvica Selo 81, Plitvicka Jezera, Plitvice Lakes National Park 53230 Croatia",NA,0,15.5820119,44.8653966
"Plomari, Agios Isidoros 812 00 Greece",0,0,26.3912134,38.9684647
"Plovani Skalini 17/A, Dubrovnik 20000 Croatia",NA,0,18.1086875,42.6425745
"Plzenska 14 Smichov, Prague 15000 Czech Republic",NA,1,14.4006567,50.0719685
"Plzenska 25, Praha 5, Prague 15000 Czech Republic",NA,0,14.3965786,50.072353
"Plzenska 560/29 Prague 5, Prague 150 00 Czech Republic",NA,0,14.3961429,50.0722252
"Po Vode 283, Cesky Krumlov 381 01 Czech Republic",NA,0,14.31732,48.8063517
"Pod Branou 1818/12, Poprad 058 01 Slovakia",NA,0,20.3136396,49.0648722
"Pod Bruskou 7 Mala Strana, Prague 118 00 Czech Republic",NA,0,14.4090799,50.0929976
"Pod Hrazi 576, Cesky Krumlov 381 01 Czech Republic",NA,0,14.3251784,48.8077187
"Pod Vytopnou 367/2 Karlin, Prague 186 00 Czech Republic",NA,0,14.4427505,50.0884238
"Pod lipkami 1520/8, Prague 150 00 Czech Republic",NA,0,14.3802965,50.0745885
"Pod stadiony 2426/6, Prague 150 00 Czech Republic",NA,0,14.3829866,50.0781148
"Podere 25 Localita Frassanito, 73028, Otranto Italy",0,0,18.451548,40.230311
"Podmaniczky utca 45, Budapest 1064 Hungary",NA,0,19.062025,47.5112424
"Podrace 13 A, Brela 21320 Croatia",NA,0,16.9201487,43.3756638
"Podstine bb, Hvar, Hvar Island 21450 Croatia",NA,0,16.4403024,43.1740427
"Podwale Grodzkie 4, Gdansk Poland",NA,0,18.6447119,54.354324
"Podzamska 18/B, Nitra 949 01 Slovakia",NA,0,18.0906581,48.3165226
"Poel 9, Ghent 9000 Belgium",0,0,3.7171897,51.054315
"Pohjanpuistikko 2, Rovaniemi 96200 Finland",0,0,25.7370085,66.5021528
"Pohorska ulica 57, Maribor 2000 Slovenia",NA,0,15.6042743,46.5346561
"Pohorska ulica 59, Maribor 2000 Slovenia",NA,0,15.6010999,46.5332018
"Poiana Doamnei Street 4, Poiana Brasov 500001 Romania",NA,0,25.5496212,45.5962016
"Poiana Soarelui St, Poiana Brasov 500001 Romania",NA,0,25.5518748,45.5926577
"Poiana Ursilor 1, Poiana Brasov 500001 Romania",NA,0,25.5560248,45.598418
"Pointe Sainte Barbe, 29217 Le Conquet France",0,0,-4.780966,48.358572
"Pointe du Bec 1 avenue Leon Dubas, 44380 Pornichet France",0,1,-2.3418909,47.256747
"Pole Jules Verne Secteur - 18 Avenue de L'Arc, 80330 Longueau France",0,0,2.3706477,49.8714615
"Polemiston 1941, Kissamos, Crete 734 00 Greece",0,0,23.6581027,35.4942638
"Polezhan, Street 3, Bansko 2770 Bulgaria",NA,0,23.482121,41.8261139
"Polhemsgatan 6, Trollhattan 461 30 Sweden",0,0,12.2870087,58.2837437
"Politickych veznu 913/12, Prague 110 00 Czech Republic",NA,1,14.4294912,50.082091
"Poljana Kneza Trpimira 1, Split 21000 Croatia",NA,0,16.4429002,43.5073089
"Poljana Mrt.zvono 1, Dubrovnik 20000 Croatia",NA,0,18.1013637,42.6586378
"Poljana kraljice Jelene 5, Split 21000 Croatia",NA,0,16.4409927,43.5080084
"Poljanska cesta 15, Ljubljana 1000 Slovenia",NA,0,14.5133472,46.0506263
"Pollonia 84800 Greece",0,0,24.5261446,36.7633018
"Poluganje 24, Cavtat, Konavle 20207 Croatia",NA,0,18.1784455,42.6413148
"Poluganje 5, Cavtat, Konavle 20207 Croatia",NA,0,18.1784455,42.6413148
"Polychrono 63085 Greece",0,0,23.5269592,40.0154079
"Pompeu Fabra 32, 43840 Salou Spain",0,1,1.152134,41.0736249
"Ponti, Vassiliki, Apollonii 31082 Greece",0,0,20.5951939,38.6364707
"Pontou 17E, Protaras, Paralimni 5297 Cyprus",NA,0,34.0474348,35.0011797
"Pool Lane, Bromborough CH62 4UE England",0,0,-2.9835437,53.3502472
"Pool Street, Bodmin PL31 2HA England",0,0,-4.719994,50.472554
"Popolica 45, Mlini 20207 Croatia",NA,0,18.1988742,42.625949
"Popolica 52, Mlini 20207 Croatia",NA,0,18.1992296,42.6258936
"Popolica, Mlini 20207 Croatia",NA,0,18.1998129,42.6263
"Poppenbuetteler Weg 236, 22399 Hamburg Germany",0,0,10.0857545,53.6580256
"Porat 1, Postira, Brac Island 21410 Croatia",NA,0,16.6275806,43.3761073
"Porrassalmenkatu 9, Mikkeli 50100 Finland",0,0,27.2740565,61.6854467
"Port Bellec, 56360 Sauzon, Belle-Ile-en-Mer France",0,0,-3.2208979,47.37482
"Port de Cap D Ail, 06320 Cap d'Ail France",1,1,7.4142896,43.7249122
"Port de Plaisance Rue des Isles, 50400 Granville France",0,1,-1.6042891,48.8348685
"Portaria, Volos 37011 Greece",0,0,22.9982253,39.3897164
"Porto Gabriele Rosa 2, 25049, Iseo Italy",0,0,10.0480269,45.6602777
"Porto Koukla 290 92 Greece",0,0,20.8537565,37.7073148
"Portoes de Sao Pedro 1 Ilha Terceira, Angra do Heroismo, Terceira 9700-219 Portugal",0,1,-27.2318776,38.6565059
"Portomaso, Saint Julian's, Island of Malta STJ4012 Malta",NA,1,14.492879,35.922148
"Poseidon Ave, Paphos 8042 Cyprus",NA,1,32.4129403,34.7555189
"Poseidon Avenue, Paphos 8130 Cyprus",NA,1,32.4299139,34.7476958
"Poseidonos Ave, Geroskipou 8066 Cyprus",NA,1,32.4320068,34.7423448
"Poseidonos Avenue 48, Paphos 8042 Cyprus",NA,1,32.4241653,34.7469373
"Poseidonos Avenue Kato Paphos, Geroskipou 8101 Cyprus",NA,1,32.4156525,34.7560595
"Poserweg 5, Rauris 5661 Austria",0,0,12.9956728,47.2241564
"Poshtova 1, Bardejov 085 01 Slovakia",NA,0,21.2766787,49.2929044
"Possentie 7, Hameenlinna 13200 Finland",0,0,24.4754705,61.0005243
"Possidi 630 77 Greece",0,0,23.3804437,39.9639212
"Possidi, Kassandra, Possidi 630 77 Greece",0,0,23.3804437,39.9639212
"Postepu 7 Entrace to the car park from Cybernetyki street, Warsaw 02-676 Poland",NA,0,20.9944609,52.1759439
"Postgaesschen 5-10, 66740 SaarLouis, Saarland Germany",0,0,6.749706,49.3146298
"Postkamp 10, 30159, Hannover, Lower Saxony Germany",0,1,9.730408,52.3802997
"Poststr. 1, 88348 Bad Saulgau, Baden-Wurttemberg Germany",0,0,9.5013115,48.0150637
"Poststr. 12, 64293 Darmstadt, Hesse Germany",0,0,8.6306461,49.8736483
"Poststr. 8, 31275 Lehrte, Lower Saxony Germany",0,0,9.9753269,52.3769088
"Poststr. 8, 79098 Freiburg im Breisgau, Baden-Wurttemberg Germany",0,0,7.8451039,47.9980557
"Poststrasse 12 Am Paradeplatz, Zurich 8022 Switzerland",0,0,8.5396415,47.3697904
"Poststrasse 13, St. Michael im Lungau 5582 Austria",0,0,13.6378341,47.097896
"Pot v toplice 9, Ptuj 2250 Slovenia",NA,0,15.856075,46.4216837
"Potos 64002 Greece",0,0,24.6075629,40.6109933
"Potos 64002 Greece",0,1,24.6075629,40.6109933
"Potvlietlaan 2 Anvers Berchem, Antwerp 2600 Belgium",0,0,4.4408938,51.203999
"Powstancow Warszawy, 10, Sopot 81-718 Poland",NA,1,18.5690939,54.4466357
"Praca 5 de Outubro, Torres Novas 2350-418 Portugal",0,0,-8.5396853,39.4789299
"Praca Dom Pedro V 11, Castelo de Vide 7320-113 Portugal",0,0,-7.4557401,39.4149608
"Praca Gago Coutinho 1, Moura 7860-010 Portugal",0,0,-7.44818,38.1399054
"Praca Luis de Camoes 22, Lisbon 1249-190 Portugal",0,0,-9.1439316,38.7104968
"Praca Manuel D'Arriaga, Loule 8100-665 Portugal",0,0,-8.0276111,37.1402583
"Praca Marques Pombal 78, Porto 4000-390 Portugal",0,0,-8.6040791,41.160911
"Praca Sacadura Cabral 34, Moura 7860-208 Portugal",0,0,-7.4514437,38.1425819
"Praca da Batalha 127 130, Porto 4000-102 Portugal",0,1,-8.6074342,41.1457024
"Praca da Batalha, 60-65, Porto 4000-101 Portugal",0,1,-8.6070039,41.1453972
"Praca da Republica 18, Arraiolos 7040-026 Portugal",0,0,-7.9839713,38.7237571
"Praca da Republica, Sagres 8650-356 Portugal",0,0,-8.9420562,37.0068764
"Praceta Doutor Teotonio Machado Pires 45, Praia da Vitoria, Terceira 9760-449 Portugal",0,0,-27.2932211,38.6746454
"Prachnanska 88, Kutna Hora 28401 Czech Republic",NA,0,15.2702384,49.9555872
"Pradel, 38018 Molveno Italy",0,0,10.9625255,46.154451
"Praesident-Krahn-Str. 13, 22765 Hamburg Germany",0,0,9.936219,53.5535226
"Praetschlistr. 38, Arosa 7050 Switzerland",0,1,9.6765966,46.7815477
"Praia Da Falesia, Pinhal do Concelho, Albufeira 8200-593 Portugal",1,1,-8.1755424,37.0951612
"Praia De Alvor, Alvor, Portimao 8500-088 Portugal",0,1,-8.5841773,37.1223893
"Praia Dos Reis Magos, Canico, Madeira 9125-024 Portugal",0,0,-16.8242345,32.647179
"Praia Rocha, Portimao 8500-001 Portugal",0,0,-8.5353523,37.1165537
"Praia da Gale, Lote 33, Apt. 2204, Albufeira 8201-917 Portugal",0,0,-8.3142127,37.081089
"Praia das Gaivotas Alporchinhos, Porches 8400-450 Portugal",0,1,-8.3799993,37.0992963
"Praia do Vau, Praia da Rocha, Portimao 8500-820 Portugal",0,0,-8.5573097,37.1208382
"Praia dos Tres Irmaos, Alvor, Portimao 8500-072 Portugal",0,0,-8.5737171,37.1207656
"Prashka Ulica 8, Zagreb 10000 Croatia",NA,0,15.9773662,45.8118698
"Prat D'En Carbo S/N, 43840 Salou Spain",0,0,1.1462977,41.0762406
"Prater utca 6., Budapest 1083 Hungary",NA,0,19.0713682,47.4867654
"Praza Compostela 21, 36201 Vigo Spain",0,1,-8.7213618,42.2397567
"Praza Obradoiro 1, 15705, Santiago de Compostela Spain",0,1,-8.5459232,42.8814107
"Prazhska 15, Bratislava 811 04 Slovakia",NA,0,17.1045931,48.1572986
"Prazhska 47/12, Liberec 460 01 Czech Republic",NA,0,15.0569853,50.7684273
"Prazhska 594, Vrchlabi, Krkonose National Park 543 01 Czech Republic",NA,0,15.6097223,50.62
"Prazhska tr. 2306/14, Ceske Budejovice 370 04 Czech Republic",NA,1,14.4728864,48.9817491
"Prazhska tr. 566/103, Ceske Budejovice 370 04 Czech Republic",NA,0,14.4723917,48.9875771
"Prazska 100, Znojmo 669 02 Czech Republic",NA,0,16.0354978,48.8690066
"Prazska 89/10, Pilsen 301 00 Czech Republic",NA,0,13.3795853,49.7477696
"Premudski Prilaz 8, Zadar 23000 Croatia",NA,0,15.2438035,44.1140134
"Preobrajenska Str. 18, Lozenets 8277 Bulgaria",NA,0,27.8066174,42.2082646
"Presa de Guadalhorce s/n, 29550 Ardales Spain",0,0,-4.8035353,36.9336403
"Preshernova cesta 44, Bled 4260 Slovenia",NA,0,14.1074314,46.3720178
"Preslav 44 (Nezavisimost square), Varna 9000 Bulgaria",NA,0,27.9135457,43.203391
"Presselstr. 15, 70191 Stuttgart, Baden-Wurttemberg Germany",1,1,9.1844114,48.8011467
"Prestegaardsbakken 1 Park at Olav V gate luggage drop is possible outside Hertz., Stavanger 4005 Norway",0,1,5.7313087,58.966027
"Pri jazere 4046/1 Strbske  Pleso, Strbske Pleso 059 85 Slovakia",NA,0,20.0570139,49.119996
"Prigkipos Karolou 12 Agios Dometios, Nicosia 1300 Cyprus",NA,0,33.3391014,35.1687353
"Prijeko 24, Dubrovnik 20000 Croatia",NA,0,18.1089166,42.6418488
"Priko Bb, Stari Grad, Hvar Island 21460 Croatia",NA,0,16.5861549,43.1865853
"Primorska Cesta 41, Njivice 51512 Croatia",NA,0,14.5474475,45.169037
"Primorska Cesta Bb, Njivice 51512 Croatia",NA,0,14.5463143,45.1664868
"Primorska Str 8B, Balchik 9600 Bulgaria",NA,0,28.1613554,43.4054292
"Prince of Wales Road, Norwich NR1 1DX England",0,1,1.305043,52.6281517
"Princes House Princes Street, Swindon SN1 2SF England",0,0,-1.7801078,51.5614833
"Princes Street, Thurso KW14 7AA Scotland",0,0,-3.5233174,58.5934604
"Principala, Voa 11, Valbella 7077 Switzerland",0,0,9.5557534,46.7493823
"Prins Hendrikkade 53, 1012 AC Amsterdam The Netherlands",0,0,4.8996,52.3765165
"Prinsengracht 328-332 Prindengracht 328 - 332, 1016 HX Amsterdam The Netherlands",0,1,4.8821581,52.3690743
"Prinsengracht 816, 1017 JL Amsterdam The Netherlands",0,0,4.8996453,52.3620087
"Prinsenhof 8, Bruges 8000 Belgium",0,1,3.2201706,51.2085476
"Prinsenstraat 4, 1015 DC Amsterdam The Netherlands",0,0,4.8874218,52.3777297
"Priora Petra 6 Pjaca Square, Diocletian Palace, Split 21000 Croatia",NA,0,16.4401754,43.5082646
"Priora Petra 8, Split 21000 Croatia",NA,0,16.4380232,43.5090963
"Pristavni 1064/38, Brno 635 00 Czech Republic",NA,0,16.5199624,49.2299353
"Probsteigasse 6, 50670 Cologne, North Rhine-Westphalia Germany",0,0,6.9456639,50.9440806
"Prof. Stoyanov Street 5, Pomorie 8200 Bulgaria",NA,0,27.6378707,42.5677117
"Prolaz Venecija 1, Novigrad 52466 Croatia",NA,0,13.5609882,45.3159327
"Prolongacion Hernando de Carabeo 22, 29780 Nerja Spain",0,0,-3.8703623,36.7488106
"Promenada 45, Flims 7018 Switzerland",0,0,9.2887185,46.8262603
"Promenade 1, Bad Schallerbach 4701 Austria",0,0,13.9172191,48.2272797
"Promenade 139, Davos 7260 Switzerland",0,0,9.8368457,46.8071286
"Promenade 17, Leukerbad 3954 Switzerland",0,0,7.6297186,46.3755955
"Promenade 42, Davos 7270 Switzerland",0,0,9.8211566,46.7940928
"Promenade 63, Davos 7270 Switzerland",0,0,9.8215836,46.7968424
"Promenade 7 Craig y Don Parade, Llandudno LL30 1BG Wales",0,1,-3.8100161,53.3219244
"Promenade 72, Gstaad, Saanen 3780 Switzerland",0,0,7.2850606,46.4754875
"Promenade Michel D Ornano Saint Arnoult, 14800 Saint-Arnoult, Deauville France",0,0,0.05995,49.356904
"Promenade de la Mer, 83240 Cavalaire-Sur-Mer France",0,0,6.5344353,43.1760463
"Promenade de la Perriere, 26110 Nyons France",0,0,5.1341281,44.3653008
